uuid,ml,ap,dv
,,,
88c9fbae-b482-4b5a-a848-b657e9807bb0,4434,5185,3609
,,,
f929e493-19c4-4a44-b675-e6557558b511,4376,5150,3282
,,,
1d528ce7-6483-40b6-93ed-a1046dfdef7f,4350,5150,3145
,,,
953965cd-fdf2-429b-9cba-a23b52793e22,4355,5150,3164
,,,
e5e84b58-c993-475c-aec7-dfba3cdd6d82,4314,5114,2760
,,,
1184e323-c191-4dcc-a5f3-51fa40492bf0,4284,5120,2688
,,,
cdf12bfa-e6ec-40da-8734-b42b1075de7f,4222,5076,2411
,,,
cf17ea23-cfd8-447a-96a6-65a7ad2d801b,4190,5076,2313
,,,
1dbec9e3-b253-4ebb-8165-7130c7c3621f,4151,5051,2183
,,,
887d8164-49ac-4f6a-9e31-3157f013de95,4136,5051,2105
,,,
b76d1d05-01f0-427c-b8ab-ca3177d2a40c,4123,5051,2067
,,,
b192c8e9-3d87-4a9e-89fa-c7a9ee341fcf,4123,5051,2067
,,,
5e92c73a-761b-4440-93a0-45b259695e75,4091,5051,1892
,,,
c87b86d1-3d36-48a4-bda4-7c19373b8575,4079,5051,1855
,,,
d5cfa4fe-9389-4c46-acca-ae68cfc1f800,4726,5468,5450
,,,
a631e5d1-c57b-4a14-98ae-69ec809b6ff0,4619,5319,4745
,,,
ba513d94-66ca-41f1-888a-44a0c7313b69,4513,6388,6263
,,,
943e3416-686f-40e5-b772-b9af1cf40915,4531,6369,6209
,,,
6cba18bf-c8c7-4179-b39f-3ca9dd19cb8a,4641,6274,5881
,,,
aba9f763-4f25-4fae-a66e-9d90c57a12b5,4690,6235,5655
,,,
cef637ed-752e-4317-b102-c97e6254441c,4696,6229,5637
,,,
8fd7b28c-8b1a-4996-9a92-040721595fb9,4708,6217,5601
,,,
1b9ace4c-7a94-4405-bb40-758682c58916,4751,6198,5471
,,,
2dd72d7a-645c-463c-a305-5e0e6f1198a3,4850,6066,5075
,,,
e59aae9e-5341-4349-b6d0-9d6e373c12d1,4852,6048,5020
,,,
51189f4f-348a-489d-bc47-58a1be857180,4876,6024,4950
,,,
26db5137-ad7c-4e78-81b9-67f08ae83c18,4905,5992,4864
,,,
a14606c8-68d6-427f-b641-cc951412bc8d,4920,5961,4818
,,,
585463f3-084f-4bbe-ae2f-3d5216186cc7,4926,5951,4802
,,,
aa0ebedb-4c5f-4fa7-be2c-d77311cc0817,4966,5910,4680
,,,
20ab9842-3b00-417d-bc3c-847ff7f6659b,4978,5898,4645
,,,
cbd54845-cba1-496c-aa53-035115e62fb6,4983,5892,4627
,,,
6b77bd9a-b153-46db-90fd-8e8bbf1cd220,4983,5892,4627
,,,
7e497bce-4641-40d3-b652-b9b7f9e04d6e,4995,5880,4592
,,,
c005752e-0c6b-450d-9b9d-3e235e6c2827,5000,5874,4575
,,,
5d66d16a-1a34-4196-a2e4-e3aaf314a326,5000,5874,4575
,,,
abce39c5-1832-498d-886f-b98d90a25164,5012,5862,4540
,,,
8a6dbe51-f8a0-4a33-9f0a-e6ba54d03fe4,5018,5856,4523
,,,
1e97ad6f-1f36-4736-8f47-191db43a3817,5024,5850,4505
,,,
f68646f3-461b-4fa0-81dd-744323b7ddcb,5026,5845,4487
,,,
5a802540-b208-4203-827e-b670e7c0a7ab,5026,5833,4450
,,,
f7292d5c-16af-4dd8-bca8-a8919095c913,5030,5825,4414
,,,
5768929c-ad81-48d5-8cba-93b439ecd247,5042,5825,4377
,,,
ce5b2a62-e98a-4954-bd41-435a133a82b0,5054,5822,4341
,,,
3a338b97-f12a-4bda-9d52-8b0eb3d53935,5054,5822,4341
,,,
dd85e04b-fb60-4e8e-a578-69b05e29a34a,4526,6375,6227
,,,
d3d8b351-a5f0-45ed-863c-d1478fd7d936,4676,6259,5729
,,,
4f8f5d0c-4a71-451f-b68b-9d5bd2e0ca89,4943,5933,4750
,,,
2655f49b-3b65-4b96-af59-73113e244f5b,5026,5845,4487
,,,
12b960ef-0327-4618-818a-da3d6bdddb60,3476,5500,6870
,,,
cfdb374b-130e-4e84-bd3d-4d6b078b729a,3476,5500,6809
,,,
6fab6c5e-a43b-46c3-903a-4a9fcf84b28b,3476,5498,6769
,,,
d5e66a73-f4c1-44e3-a0da-ae28800440bf,3476,5498,6769
,,,
e8e892f9-2658-4308-b284-a907ed904243,3476,5485,6731
,,,
5b99de8e-45fd-43e7-86f1-8c79fc3076c8,3476,5475,6631
,,,
59d9dd0e-fa77-425c-aaf3-8f634b0b7225,3476,5449,6493
,,,
078fbc9f-d6ed-4f48-a885-28b21d240136,3476,5449,6473
,,,
728a6dc1-d835-45de-8514-bc79d1d7a46f,3476,5449,6412
,,,
3a6a4ee3-2468-4398-8888-842e90d2f163,3476,5427,6334
,,,
c0d7a431-42b9-459a-a87f-9dbcfd109e08,3476,5424,6127
,,,
616063d9-9ddb-4d09-b8c3-862189b80e33,3476,5424,6022
,,,
bb58652f-edbe-4e2b-a0c6-ee3651d84192,3476,5363,5584
,,,
2cf9d2fa-b165-4680-abcf-01e3fa88d456,3476,5300,5074
,,,
87ca49fb-7b28-4254-a330-9a2f9cc6d9ee,3476,5500,6930
,,,
b8817b51-2440-4026-88b4-9d4489c7acd9,3476,5347,5387
,,,
84eacd02-02a9-4da5-b5b1-81ab26c8a40e,3951,3538,6100
,,,
05b59fbf-543d-4775-8771-496619454be7,3901,3551,5868
,,,
0d4aa96f-9524-4439-a465-1ea05e7292c9,3901,3551,5868
,,,
fec20b63-0fdd-458b-9809-ad1d90193bcf,3901,3551,5848
,,,
5de8836c-55d4-4f52-aa44-db28db0d968c,3901,3551,5808
,,,
e5bdae4e-5639-4a1a-986d-503fb6a49d10,3898,3551,5789
,,,
6936d0dc-7649-4fca-bbca-660e44e9dbfe,3885,3551,5751
,,,
2b987ddd-7231-4c55-b80d-1094c774017c,3874,3554,5713
,,,
a7a38006-0655-423c-bb4a-4849123955b7,3864,3564,5675
,,,
673cf6c5-cc84-444b-9673-c66a773df0da,3845,3583,5600
,,,
5f320810-3501-4ffb-ac5e-249c0477086f,3817,3611,5487
,,,
089b44c2-e6b3-4a12-8e93-fb50d9957a1d,3812,3616,5468
,,,
a65b5e36-5c70-470e-aabc-e5fa2cf4663c,3812,3616,5468
,,,
d9ed6279-bfdf-41b0-a973-e01aa9868b9f,3784,3626,5373
,,,
dd6a665f-4c02-4345-887a-588f3c08cb55,3778,3626,5354
,,,
6c68a8e0-6206-441c-8291-62dac317ca7b,3776,3630,5335
,,,
51bbc2ff-9193-4a71-a8b6-69ef46f0995e,3776,3650,5257
,,,
737f6cdb-4fc0-4cea-989a-78eb3f891834,3776,3651,5217
,,,
aa443a3b-3812-4a36-a298-ce6cffc9c633,3776,3651,5177
,,,
bc11dbd0-e3e7-4f76-a9d0-214df57cf6c6,3758,3670,5102
,,,
6e91459c-09b3-4494-ae22-c7b07197e401,3751,3676,5063
,,,
39c747ac-aba3-4837-aede-f7a012955d63,3751,3676,5023
,,,
344372a0-376b-408b-a000-454ae47536d2,3748,3680,4965
,,,
00d6a2ca-119e-4d59-b240-2738145c0d50,3730,3698,4911
,,,
3ea7505a-2cff-404c-8fa5-a53089fd6cda,3720,3708,4875
,,,
3b414569-7266-4da5-b2fd-29daf2f680a3,3716,3712,4856
,,,
5fc59979-7b20-4b5c-b61d-6d884b8e5c2c,3716,3712,4856
,,,
f7fd8f3d-e3a4-4087-9012-7a45ccde5359,3711,3717,4838
,,,
4d9175be-e06c-4d1f-971a-d663c16863e8,3702,3731,4782
,,,
e640953c-2252-4527-bcd5-016ae9f8102b,3702,3750,4706
,,,
a5148d17-be45-4b33-bb09-47edcca3cd74,3702,3759,4667
,,,
ee362c00-aa82-4ad4-bada-99f94902b524,3702,3769,4629
,,,
a790db69-33cc-447c-b172-f2434b83e6b2,3702,3769,4629
,,,
9985c24a-26a0-48c3-a6c3-30c98dcfa649,3698,3778,4592
,,,
f2365097-3ec8-46f6-97ab-852644f5e0a2,3681,3787,4558
,,,
32492337-8664-4f7c-8a90-d524a40a6509,3672,3791,4541
,,,
a285fc4d-a4f4-4047-92b6-0463b7f6a2d8,3672,3791,4541
,,,
b99fab7f-4665-42b9-8ab2-86e2b6a1d08c,3649,3804,4488
,,,
ff3c04e9-3a71-4703-9977-f3d33fbd8973,3644,3809,4470
,,,
27204a54-ab56-4b21-87fd-8fc35d422ff0,3640,3813,4451
,,,
bc9754bb-e55b-4825-8e88-f6b1ebd9806a,3626,3826,4395
,,,
7522c1a9-8a7c-456a-8cdd-cad1743b675c,3626,3826,4395
,,,
c6ca5904-7f02-4413-88b3-b2e154d5cdfe,3596,3851,4203
,,,
daa5a74c-acfc-42a4-b012-bfaf02f1a6f6,3586,3851,4163
,,,
3763578b-e251-4e84-b1f8-13b55c83b81c,3561,3851,4064
,,,
ba99abfb-97a9-4e07-a29b-74133a38deb3,3552,3851,4026
,,,
c76a7727-7086-4acc-bf15-4ada0e2066b5,3547,3856,3931
,,,
38333387-783b-4862-9e35-571c94402288,3525,3876,3743
,,,
d6547f75-a306-4e82-8e7e-554837f767b7,3501,3901,3560
,,,
66cf0aaf-1c27-4726-a71d-e7a99fe419e8,3488,3901,3482
,,,
5c9fdde7-f98f-43ba-bde4-f5a126cd5531,3476,3926,3347
,,,
61a57d25-e4d7-4ec6-86b6-a709c340f7c4,3466,3926,3308
,,,
e881c386-9645-46a3-8e16-126c0718ebe9,3461,3926,3289
,,,
6073f763-62fb-4fa7-b2a0-9aa5dd0660c5,3432,3926,3193
,,,
c616a307-88fb-4858-8564-4bbd1170bf51,3426,3926,3174
,,,
8623028e-5f85-4216-82ae-d62599b8de52,3426,3926,3094
,,,
5895e821-b572-44b8-a569-86d352ec2cd9,3420,3933,3056
,,,
dff86094-02bb-448b-a1c1-8077bc53bbff,3822,3606,5505
,,,
f56ea3f7-e77a-4f55-8b9c-b8617f3ff7b3,3791,3626,5392
,,,
6d913828-b5c0-4528-b794-1a656474c822,3776,3645,5277
,,,
fe1a6b5a-c1cb-4e9b-b3c8-2eb9ed4d5271,3751,3676,5003
,,,
93a77a33-9bc4-4269-8a9a-82dedd0f48c4,3716,3712,4856
,,,
d640d73f-3ab9-4c12-9619-083c9fe3c6ea,3702,3726,4801
,,,
15ea066f-1d2c-45d2-84d0-2043421a17af,3663,3796,4523
,,,
992ffdc6-7163-4433-b542-7b1bca37d610,3426,3926,3114
,,,
a0e8de41-bff1-445c-8248-d478d96eaf35,4326,2851,5849
,,,
5004bd60-d38f-43bc-9098-08be686cb365,4318,2851,5790
,,,
97bf85b2-282f-425c-8000-aa6324024d87,4318,2851,5790
,,,
78017db7-d24f-4a15-89aa-3a95e2faf53c,4313,2851,5771
,,,
17bf3cbb-554f-4067-bd29-090070eac55a,4313,2851,5771
,,,
c0d1d7ad-4cb1-4775-baac-22b83e144a10,4294,2859,5694
,,,
b14ccd26-150a-426d-9da7-a0601af21a4a,4255,2876,5541
,,,
75f7becc-ea75-4e11-abb3-35bf42fbf6cd,4255,2876,5541
,,,
939b6a7d-7b82-4451-aa12-7dd81bc4d846,4251,2876,5502
,,,
c88c378e-d928-427c-a3bc-9fa56c0f9520,4236,2876,5363
,,,
d661de6f-3f93-44df-9d60-b123c1972d8c,4227,2876,5325
,,,
6cd5cc5e-61c8-4ce3-8637-8b018879019c,4211,2892,5248
,,,
126839f9-9a0e-47f4-b80c-cf5bf46376d6,4134,2951,4806
,,,
80066132-f9e7-412e-b124-0132c6a067f8,4129,2951,4787
,,,
b30cedec-fe76-4f7f-a737-00f3578d5b89,4117,2961,4729
,,,
4e6261bc-4dbb-4ef8-ae47-c2ae72e10e57,4117,2961,4729
,,,
1697eccf-2dc8-4e8a-8ea3-277b4630ee40,4113,2964,4710
,,,
9d553e04-d27d-41b8-8280-67bfb75a1c95,4109,2968,4690
,,,
4e169075-bef8-4e51-925a-56f459218ae2,4106,2972,4671
,,,
261b85ea-1711-44f6-87db-2feae3dceadc,4102,2976,4652
,,,
ca1e2a9c-4436-46b8-9ebf-2aee4e413198,4097,2976,4632
,,,
bc2f50c0-f054-4643-a5ca-67f07016b8c1,4091,2976,4613
,,,
b19f8159-255b-45a6-aaeb-ab87cd90ab6a,4091,2976,4613
,,,
f49d1127-072b-4962-972a-779794888d46,4086,2976,4594
,,,
f12174c0-5c6f-4742-b4b1-92bb4204fd9c,4086,2976,4594
,,,
483fef6f-c849-411b-8bba-46ce6f4a0b3e,4080,2976,4575
,,,
47862fda-c558-4bfe-a375-a9c82380238a,4080,2976,4575
,,,
3779cde1-03d3-4241-a1f7-acfa992d835c,4080,2976,4575
,,,
f233d29b-f971-4a32-80d4-a6c57474ca03,4053,2976,4479
,,,
72ff1a6f-7af7-4198-b0f3-219b1f39a59d,4048,2976,4459
,,,
c05e573d-cf4f-4974-a54a-a2e7a5555a5f,4043,2976,4440
,,,
26597b0e-b3d4-4491-b8a2-d9171bb86074,4038,2976,4420
,,,
fd6b778d-910b-4533-88fd-9b969716283e,4033,2976,4401
,,,
0800127e-6aee-4b54-b373-cc13396aafd8,4029,2976,4382
,,,
c9da5bf2-4687-4f54-9c4f-b916bffe3086,4026,2984,4343
,,,
85f3f00b-432e-426e-ac33-2de0ab5f9443,4026,2989,4323
,,,
c482d03e-c8e7-47c9-95cf-1e2085c210c9,4025,3002,4265
,,,
d6bfd032-bc54-4f3a-9524-fde731bdedfd,4021,3006,4246
,,,
e97be53b-f0f8-4939-8f75-8adde4bbf224,4017,3010,4227
,,,
ee040c59-ea09-4b95-ac92-52a3128ff434,4009,3018,4188
,,,
28905e47-9adb-4b02-bc8f-60c90372a717,4005,3022,4169
,,,
3008a0e6-5efb-4713-b228-ed74256b3ef3,3992,3036,4112
,,,
fe01b307-433a-4ed2-aff7-fa032d93a055,3968,3051,4017
,,,
ec1ec763-513f-4913-b2e4-e239d0f9f77d,3963,3051,3998
,,,
d31fa695-1730-470e-9714-b75adc3e5174,3954,3051,3959
,,,
ef0bf771-1ecd-4eb9-aee6-b5cea12cc101,3951,3061,3900
,,,
a9c4d438-3fa1-4d0b-8b5a-a2b29a754bb7,3941,3075,3783
,,,
923e3432-27a9-49e3-9655-975ed898f5aa,3936,3075,3763
,,,
08f4a38d-d7bb-47e8-ac44-d2c418dae86a,3926,3079,3705
,,,
de2ab47a-1452-45e3-885c-d0f6e3edfe88,3926,3092,3646
,,,
d6d3f7a0-489c-46f0-8a36-9039f280180f,3926,3100,3607
,,,
717a009a-6f36-470d-898e-9e2df5b61dc3,3926,3101,3567
,,,
35ff71fd-2171-4fd0-85ac-8077b37aeadf,3926,3101,3547
,,,
15e21b49-936f-43c9-96fc-b76a881bd744,3926,3101,3527
,,,
d4fec786-52a6-463a-853e-ba9685d6270e,3926,3101,3527
,,,
ae3df7e7-1289-44ff-bad8-9b900b72f9aa,3924,3104,3487
,,,
92cdf82c-58c0-4b18-9c15-49b8869ae868,3909,3119,3410
,,,
3a7abb73-0987-4ee7-85c1-43838fe0105f,3901,3126,3372
,,,
8ae6d5bb-86d2-415c-8db2-6d0f5edf0433,3901,3126,3372
,,,
1d29bb43-4296-48c5-9987-60fbccac789e,3905,3123,3391
,,,
6be320ee-4716-4322-95ef-e9bee5760c18,3901,3126,3372
,,,
1bd3bda0-1bb1-410e-94c3-b2d5a76405df,3901,3126,3372
,,,
e2592805-5b87-44c0-a92d-3a476fa6d896,3901,3126,3372
,,,
8d49b259-7375-4151-a21a-0bf96e1a7a3d,3897,3126,3352
,,,
37e0d1f1-a5db-4d28-857d-8069ee615945,3889,3126,3313
,,,
6f63c91c-4068-4267-bf5a-e2dd756e3524,3877,3126,3254
,,,
6d0e9ade-8681-4c97-abb4-308ac6ebb515,3873,3126,3235
,,,
cb33206a-0297-4dde-b528-bbf9e092ec47,3868,3126,3215
,,,
5853337e-6234-4b06-b209-0ba2ad2e12ae,3845,3132,3119
,,,
729d2f82-d19b-4e7f-ad17-00e1d483704b,4124,2953,4767
,,,
9fb6828d-2a72-42bb-a6b5-6dae57c3b477,4120,2957,4748
,,,
849b438b-323f-469d-bf7b-8d7917256a86,4117,2961,4729
,,,
8e6d07ab-47bb-4338-b6ca-3539f1583f27,4091,2976,4613
,,,
ddffcadc-d67a-4733-9e0e-9515c04bb93f,4048,2976,4459
,,,
8f45d676-2ecb-42a3-827b-2a5fa2e48244,4038,2976,4420
,,,
63751f7b-d749-4ce4-b55e-fbcee3a5f4dc,3951,3061,3900
,,,
b6b837df-62e6-437b-aa8d-d63596e332a8,3951,3075,3821
,,,
9773dfb3-c490-4b7f-8eaa-7192a87f09b1,3913,3115,3430
,,,
37417371-bb0d-482e-b305-e8234bcd71eb,3913,3115,3430
,,,
a7db1fd0-42a8-46d9-80aa-537084ddb46f,3909,3119,3410
,,,
4de8cadb-7736-4e75-8707-192319dabdaf,3897,3126,3352
,,,
eddac166-e5fe-46c1-a4c4-2c6e73b1c344,3076,5275,6075
,,,
94121e32-9f6d-4ea4-a6b4-0bfbeb943959,3076,5275,6054
,,,
dc554b89-b849-46cf-a425-46073ac46ccd,3076,5275,6054
,,,
67b1a6de-2d49-40f1-b744-73aa58f9f5f4,3076,5275,6010
,,,
69806667-ea80-45df-8af9-c7ac4eb32bc2,3059,5275,5903
,,,
cc583d46-9801-4239-8af3-8ab864abbde4,3054,5275,5882
,,,
97cfee33-00de-4e5e-9d29-da88db164b77,3051,5273,5861
,,,
66acb027-7488-4729-881b-4ba5b072e96a,3051,5269,5840
,,,
e0d3e7bf-e51a-4cd9-ba59-f9affe127605,3051,5269,5840
,,,
1022a718-9681-4bdd-9a10-4fc527604a44,3051,5248,5734
,,,
56a0a243-2ae6-4db9-87f4-190901300552,3051,5237,5692
,,,
72639265-24e8-468a-b13d-eb40d1dea008,3051,5237,5692
,,,
a82a1865-d5e6-4660-abd3-0d3d1189c571,3051,5219,5501
,,,
a95d852c-5612-4141-8df0-6e687c15ab0d,3051,5212,5481
,,,
ce2c4cdc-ca1c-4e4c-9d82-76c3b346e9ed,3051,5212,5481
,,,
bec07704-2d17-4006-916e-2de8ddc97501,3051,5200,5439
,,,
e2bea530-7742-44d0-a829-15d569a7306d,3051,5195,5418
,,,
fad25386-fb24-4d31-8b13-d5a578ae44ba,3051,5191,5397
,,,
dd2cae00-f14b-40c3-aa1e-35f3c14ec458,3051,5163,5271
,,,
9865cd2e-ce30-4282-8b0b-8730fa23b974,3051,5141,5188
,,,
a3b5c8a8-a392-41f2-aa05-b525252106d8,3038,5088,4958
,,,
419e7b46-dde2-49b8-912c-35bfe16b73d1,3026,5055,4812
,,,
af02550d-5e9a-4ec4-b2f2-1b4d6ebb2137,3026,5022,4687
,,,
6dc28991-ccb1-47c4-a0c9-3f352d892b01,3026,5008,4646
,,,
1e384355-3810-4aa1-abfa-aad234213159,3026,5008,4646
,,,
4674fa96-3c17-4bb4-9883-23f3838170d2,3026,5001,4626
,,,
5af5f04f-949d-4f25-8dbb-c4ba8c8e0354,3026,4992,4607
,,,
e1c771de-32b9-4f00-ad02-672c46e377ea,3026,4973,4568
,,,
466ad3ab-96f5-46aa-879e-0a1cb0854f95,3026,4963,4548
,,,
3154887e-959a-400a-ba99-76a055ddfd62,3026,4945,4509
,,,
e9baaf1c-9fe0-49e5-93d8-1b052932f271,3026,4954,4529
,,,
f1ffc156-80ce-4f53-8052-ed86b3ecc130,3026,4954,4529
,,,
fb8194e0-c219-43f0-a67d-58f41ec47e26,3026,4899,4389
,,,
c4f0ad91-4afe-4a58-8fe8-3f2f2c1cb25e,3026,4888,4347
,,,
34d3b17d-0b13-4dd0-ad0c-5c823578b3f8,3026,4878,4305
,,,
d152cfc6-0fe9-4881-8638-078be4ec4e12,3026,4869,4285
,,,
f5763e64-0841-4592-8e5d-3a7276a18024,3026,4850,4247
,,,
63dc6551-01a3-4954-9ff4-55b3d75c5e62,3026,4792,4131
,,,
155f8377-fd69-457b-91d5-f29476cd3c33,3001,4725,3999
,,,
f5fd9ee4-4512-426f-836d-4b67fdfc2940,2983,4688,3924
,,,
33449108-cbff-424e-a38f-e998bfbaa770,2983,4688,3924
,,,
10ceff49-12f7-4d5b-906e-92fa5b23a033,2976,4667,3864
,,,
23dcca05-a7f5-42e8-aed7-38f50b886c33,2976,4657,3822
,,,
86e6d51e-2fc9-41e8-8f10-5d90b2253eb4,2969,4637,3762
,,,
f2cfe94b-7969-4f70-a760-02c4257b7fa1,2951,4586,3644
,,,
09ada908-24d6-4fc5-8fd7-595359b2b40c,2976,4550,3371
,,,
f60dcd9d-eb45-470e-aed6-e0114a9aaeaa,2976,4546,3328
,,,
83127d63-3b09-436e-b137-34403e3b4960,2976,4546,3328
,,,
6b2add36-adee-4f24-9afd-a6cb52125af9,2976,4542,3306
,,,
8ff98545-6c66-4b76-bc75-9d74d5393a32,2976,4538,3285
,,,
0e765ba9-cfba-43f2-a634-55927f711f21,2976,4538,3285
,,,
787c442f-430b-4973-aefa-98c5ac067661,2976,4526,3177
,,,
dbe48468-74bf-45fa-a3ce-323943e430f8,2976,4526,3134
,,,
d0758b99-45f1-487f-9e0a-98dc10334365,2976,4526,2981
,,,
5dae9597-312e-44db-8c66-f7bfef3c88c4,2996,4526,2897
,,,
25275c49-40ca-4186-ae76-3303b8a74b3d,3001,4526,2810
,,,
8c9f63f2-89dd-4755-a7d7-f49da169669a,3001,4526,2767
,,,
f3009f09-a516-45bd-a183-6217dd639156,3001,4526,2723
,,,
2c0ff463-8c10-4db5-a85c-152926870537,3001,4526,2701
,,,
91d3ebef-fc2e-4519-a1e9-4a80f32aa90b,3004,4526,2615
,,,
cd09a77e-e9a0-4008-a12d-ed74269a7584,3020,4526,2551
,,,
acab390d-5a7a-4493-b3d5-640097f09711,3025,4526,2530
,,,
aea8f719-7735-4132-bee2-fdb0ad662ae7,3036,4536,2466
,,,
5e8e478b-c536-419d-b7fb-4f023fc4f3e4,3043,4543,2424
,,,
bd295900-16b4-4e20-a633-368d531bd598,3043,4543,2424
,,,
5a97283b-b4e5-495b-8f63-61e083acb4e2,3047,4546,2403
,,,
3d462473-a40d-4638-9283-5ac39b25e284,3050,4549,2382
,,,
4afd503a-ef19-42f6-83a4-e003a6fecd37,3050,4549,2382
,,,
4fc23f9c-329d-43f4-b3a8-c5c8c423b8c5,3050,4549,2382
,,,
d857544e-5eb6-4e34-92ec-bb760d560fa7,3051,4550,2360
,,,
cf5fec73-e1d5-4280-8783-76da4c59a05a,3051,4550,2360
,,,
9468db9f-92d8-4c8a-a79a-c5158baed1bf,3060,4559,2231
,,,
bfc98907-c5a0-41cf-a4e1-c47f2aaa972e,3064,4563,2210
,,,
dcc539e2-4144-4025-a4ad-562169f5a5cb,3086,4596,2110
,,,
364e5ac7-c5c1-414f-b0fc-31db5ca924ca,3054,5275,5882
,,,
90c264d5-0538-4f2c-918a-dbd3d2d2031e,3051,5257,5776
,,,
b6ecaca3-21c2-43fe-8425-9c58bac44361,3026,5060,4833
,,,
363c0839-c4ed-4f06-b9b8-c55eb60f3a51,3026,4914,4429
,,,
9eb6ed2a-17bb-4a88-a369-f4a7e9658e71,3001,4526,2723
,,,
c818620f-aaa1-430e-a7ad-45e6c68e06d0,3009,4526,2593
,,,
4a4243e4-f9b2-477a-9bba-e6c2eaa646f9,3040,4539,2445
,,,
08b52d05-c0b0-49fa-92ff-b35f1bf0355d,3040,4539,2445
,,,
81de8be0-7e17-47d6-9f6f-1ac179d7dfd0,3051,4550,2316
,,,
738d2af0-e536-464b-93a8-dfdc05d8a186,3051,4550,2316
,,,
a85af2a4-d303-478c-a8b8-e33e8ab7c773,3033,4532,2488
,,,
1d657447-6356-40da-8ddb-678dd8e1fb9a,3051,4550,2338
,,,
e89e402f-acb5-410f-99fe-88689bea1ab5,4360,8132,4733
,,,
aecdf197-7c95-48e8-9ef2-5d9095c1588f,4323,8110,4643
,,,
042e5e29-c675-466d-8068-90255f659450,4299,8097,4590
,,,
393320c3-c679-44ac-b641-b3b82941521d,4295,8093,4570
,,,
5e2c9f26-06ab-4992-a9be-b6b969fce858,4266,8074,4435
,,,
10e1880f-47bc-46ad-884d-50e9ce8cf4ff,4218,8057,4307
,,,
99eb30fa-be44-4d71-893a-ae23e7894443,4218,8057,4307
,,,
8f399ad8-87bb-45df-bc8d-c479b3456ef2,4151,8024,4062
,,,
a6373b46-17d2-4910-a882-e37e2b486653,4150,8022,4042
,,,
e538fde6-328c-4a33-8676-4cb5876da5f4,4140,8013,4004
,,,
638da4fb-8c2f-43de-ad23-15ea334724b4,4125,7999,3948
,,,
3006e9ea-97a6-44aa-a7f9-6ee80a69011d,4125,7999,3948
,,,
5001d582-3aa4-4d87-a538-a592210c2c0c,4118,7996,3930
,,,
0f2e6dca-3194-460c-b59d-8cf077cae201,4118,7996,3930
,,,
17a4203d-061b-429f-ba4c-d80df1674645,4070,7975,3800
,,,
c64f2d9b-4901-47e0-9a1a-412d5da56c7b,4066,7975,3781
,,,
3760c078-460a-4d0e-9a4b-82c55f81ddc7,4066,7975,3781
,,,
43102da9-e73c-4773-b15d-e0c0b2d48046,4056,7975,3742
,,,
b3a8416f-ac30-4427-9a70-7e2ad8582b3a,4051,7975,3723
,,,
34c145e2-b5bd-4f3e-9ff7-9275c3b75e38,4045,7975,3704
,,,
3aa22c9a-f57f-436a-8330-af18d458330d,4045,7975,3704
,,,
e963b920-5ec4-4b56-b332-1d8d1fc0480f,4026,7975,3647
,,,
c330c786-a75d-41d1-92b6-7cdd05d2b0e1,4022,7972,3568
,,,
34d2c843-cb87-4d43-ba20-27f4e745bc28,4022,7972,3568
,,,
37e4db4d-a254-4f56-8579-b94748ede601,4022,7972,3568
,,,
d8083bd9-27bb-40e1-9c16-48aa29d8f31b,4001,7961,3536
,,,
18b5b2cf-63aa-449a-a1b1-b132250d62c9,4001,7961,3536
,,,
e8302358-e5ab-4602-a10f-b3bd13ed751a,4001,7961,3536
,,,
76b62641-88fe-4ebd-b427-e7dc8378ab04,3979,7950,3505
,,,
a54c4f55-f726-4f08-99bf-5b17609383dc,3979,7950,3505
,,,
89e128f9-1280-44b3-82a7-4873bca46b9f,3968,7957,3468
,,,
f2509493-49a3-434b-968a-e5fae3e21445,3963,7962,3449
,,,
c9531c4b-5837-4fab-bd01-1d542e75bd89,3954,7971,3411
,,,
346c1341-87f6-4eed-9983-82dd47f537c6,3947,7973,3394
,,,
7136430b-df35-4f20-a657-48067eeae5be,3947,7973,3394
,,,
b40cfa1f-2ddf-4f61-9c01-08739c6464cb,3924,7965,3362
,,,
9a3ea98b-1938-4245-b520-86c0d1632d22,3912,7961,3346
,,,
31ea7728-bad2-41ca-8588-a9ad96ce2e60,3889,7953,3315
,,,
aef0026d-0825-48ab-bc3f-c74a511917da,3889,7953,3315
,,,
4c9d084d-3625-47bf-93fb-185936538c76,3877,7949,3299
,,,
36c85193-2449-494a-982e-33e0100a1b91,3877,7949,3299
,,,
d0eeb026-928f-49dd-a621-bb525de167b7,3877,7949,3299
,,,
1fd887b3-79d6-41c0-aab4-143367b71b5c,3881,7949,3280
,,,
d98ab4fb-b933-4bbf-8fcf-f72168e89ea9,3886,7949,3261
,,,
ab2bc6a9-6cc3-4cdf-aa85-c686dacd119d,3891,7949,3241
,,,
e929578b-64ca-47a1-b221-3fcf6cfe71b2,3881,7939,3147
,,,
b39dfd2e-ac3b-42e9-a057-74fc794180bd,3866,7931,3111
,,,
72bc1ed3-b6ff-4d14-9af4-6d85dda1a3de,3859,7928,3093
,,,
a5a83ba0-6078-41e8-bccd-dc23f2231176,3851,7925,3074
,,,
dcff9bcf-23ca-450a-9e37-6233d674451b,3859,7928,3093
,,,
e3e45233-b3bd-4f27-93e4-089420701318,3851,7925,3074
,,,
68ddbf97-50b9-4f6e-a4e4-5d4342509253,3842,7925,3036
,,,
b10dd4cf-4893-4355-9519-d81fc8a2cc04,3837,7925,3016
